192391304.3,-72.21966553
192608695.7,-74.48516846
192826087,-70.71498871
193043478.3,-71.35553741
193260869.6,-72.54965973
193478260.9,-76.68314362
193695652.2,-70.15919495
193913043.5,-73.02033234
194130434.8,-72.35560608
194347826.1,-69.19652557
194565217.4,-71.5120163
194782608.7,-69.32970428
195000000,-73.84152222
195217391.3,-71.33972168
195434782.6,-70.01495361
195652173.9,-70.47055817
195869565.2,-74.90326691
196086956.5,-72.17526245
196304347.8,-68.03473663
196521739.1,-68.04816437
196739130.4,-69.93515778
196956521.7,-72.40570068
197173913,-71.65167236
197391304.3,-68.71417999
197608695.7,-73.5914917
197826087,-74.0869751
198043478.3,-71.67643738
198260869.6,-72.48505402
198478260.9,-70.95701599
198695652.2,-70.94152832
198913043.5,-68.77824402
199130434.8,-70.76309204
199347826.1,-64.889328
199565217.4,-63.66203308
199782608.7,-58.9444313
200000000,-15.89175415
200217391.3,-59.91322327
200434782.6,-67.74891663
200652173.9,-68.90988922
200869565.2,-67.30633545
201086956.5,-72.5650177
201304347.8,-71.54493713
201521739.1,-69.80090332
201739130.4,-71.64483643
201956521.7,-71.45603943
202173913,-67.19936371
202391304.3,-72.14310455
202608695.7,-68.95193481
202826087,-72.72777557
203043478.3,-69.93669128
203260869.6,-75.31027222
203478260.9,-71.64182281
203695652.2,-70.74838257
203913043.5,-72.55267334
204130434.8,-69.51711273
204347826.1,-72.58565521
204565217.4,-70.01850891
204782608.7,-74.38171387
205000000,-71.2540741
205217391.3,-69.62809753
205434782.6,-71.68734741
205652173.9,-72.20502472
205869565.2,-74.6251297
206086956.5,-67.13887787
206304347.8,-68.29065704
206521739.1,-69.46981049
206739130.4,-71.36495972
206956521.7,-71.76184845
207173913,-71.4641571
207391304.3,-71.26271057
207608695.7,-69.52401733
207826087,-70.21591187
208043478.3,-71.38592529
208260869.6,-71.45121765
208478260.9,-70.86968231
208695652.2,-71.00689697
208913043.5,-72.02355957
209130434.8,-73.39615631
209347826.1,-70.97624207
209565217.4,-72.25588989
209782608.7,-70.89743805
210000000,-71.31098938
210217391.3,-72.53178406
210434782.6,-68.46192932
210652173.9,-72.36129761
210869565.2,-74.83843231
211086956.5,-72.08305359
211304347.8,-73.97914124
211521739.1,-73.8434906
211739130.4,-69.21226501
211956521.7,-69.78411865
212173913,-69.28522491
212391304.3,-69.22711945
212608695.7,-69.07806396
212826087,-71.16423798
213043478.3,-72.69371033
213260869.6,-69.52928162
213478260.9,-71.78140259
213695652.2,-70.60693359
213913043.5,-66.93080139
214130434.8,-71.81594849
214347826.1,-71.97850037
214565217.4,-72.77896881
214782608.7,-72.923172
215000000,-70.98329926
215217391.3,-69.10372162
215434782.6,-68.6828537
215652173.9,-71.40444946
215869565.2,-70.81048584
216086956.5,-76.11923218
216304347.8,-71.42182159
216521739.1,-76.44136047
216739130.4,-72.91281128
216956521.7,-71.53484344
217173913,-69.16200256
217391304.3,-70.8616333
217608695.7,-68.19832611
217826087,-72.3269043
218043478.3,-74.07396698
218260869.6,-70.86672974
218478260.9,-69.8380661
218695652.2,-72.24764252
218913043.5,-69.21092224
219130434.8,-69.85360718
219347826.1,-69.90018463
219565217.4,-68.07888794
219782608.7,-74.01042175
220000000,-70.56506348
220217391.3,-73.16531372
220434782.6,-70.70363617
220652173.9,-71.25175476
220869565.2,-71.57701111
221086956.5,-71.07424164
221304347.8,-74.36782074
221521739.1,-70.63871002
221739130.4,-71.998703
221956521.7,-71.40654755
222173913,-71.50894165
222391304.3,-69.55284119
222608695.7,-68.8553772
222826087,-73.20797729
223043478.3,-70.70087433
223260869.6,-72.25906372
223478260.9,-71.39657593
223695652.2,-70.46114349
223913043.5,-72.81484985
224130434.8,-69.79836273
224347826.1,-70.84864044
224565217.4,-70.39867401
224782608.7,-69.93429565
225000000,-72.36138153
225217391.3,-71.28981018
225434782.6,-75.0528183
225652173.9,-70.14445496
225869565.2,-68.19425964
226086956.5,-71.77124023
226304347.8,-71.29338074
226521739.1,-66.98421478
226739130.4,-70.149086
226956521.7,-71.70674896
227173913,-70.25501251
227391304.3,-71.15129089
227608695.7,-71.09047699
227826087,-68.66329956
228043478.3,-70.07891846
228260869.6,-70.48661804
228478260.9,-70.62611389
228695652.2,-70.71533203
228913043.5,-68.17407227
229130434.8,-72.38494873
229347826.1,-71.65106201
229565217.4,-71.78479004
229782608.7,-71.61251831
230000000,-72.00102997
230217391.3,-71.9249115
230434782.6,-74.10705566
230652173.9,-73.66886902
230869565.2,-74.61955261
231086956.5,-72.41672516
231304347.8,-70.50914764
231521739.1,-70.86147308
231739130.4,-70.01122284
231956521.7,-72.85732269
232173913,-73.00567627
232391304.3,-72.65653229
232608695.7,-70.09594727
232826087,-71.88697052
233043478.3,-73.68839264
233260869.6,-71.5094986
233478260.9,-69.69164276
233695652.2,-70.29018402
233913043.5,-73.71234894
234130434.8,-70.67211151
234347826.1,-73.24633789
234565217.4,-72.97076416
234782608.7,-68.22610474
235000000,-68.36424255
235217391.3,-69.5322876
235434782.6,-72.8910675
235652173.9,-67.63310242
235869565.2,-67.59658813
236086956.5,-72.22644806
236304347.8,-72.36175537
236521739.1,-69.02645874
236739130.4,-71.00079346
236956521.7,-71.05715179
237173913,-72.09737396
237391304.3,-69.72943115
237608695.7,-70.32199097
237826087,-67.20054626
238043478.3,-69.31491089
238260869.6,-71.33115387
238478260.9,-72.98432922
238695652.2,-71.31855774
238913043.5,-74.33714294
239130434.8,-73.91882324
239347826.1,-70.33027649
239565217.4,-70.77096558
239782608.7,-72.3167038
240000000,-71.58345795
240217391.3,-72.17599487
240434782.6,-72.19659424
240652173.9,-70.82782745
240869565.2,-73.4848938
241086956.5,-72.21359253
241304347.8,-75.35579681
241521739.1,-72.80215454
241739130.4,-70.26287842
241956521.7,-73.09333801
242173913,-68.27429199
242391304.3,-67.47999573
242608695.7,-71.94607544
242826087,-70.13897705
243043478.3,-72.44259644
243260869.6,-67.75255585
243478260.9,-71.5426178
243695652.2,-69.05319977
243913043.5,-75.44366455
244130434.8,-69.13866425
244347826.1,-69.90068054
244565217.4,-71.21020508
244782608.7,-72.25315857
245000000,-74.49635315
245217391.3,-71.27197266
245434782.6,-71.7328186
245652173.9,-73.51089478
245869565.2,-69.68294525
246086956.5,-69.99368286
246304347.8,-74.66479492
246521739.1,-74.2713089
246739130.4,-68.58231354
246956521.7,-75.25067139
247173913,-69.51219177
247391304.3,-68.97598267
247608695.7,-70.18099213
247826087,-70.80002594
248043478.3,-71.94406128
248260869.6,-73.61989594
248478260.9,-71.92790222
248695652.2,-76.03152466
248913043.5,-72.08351898
249130434.8,-70.49043274
249347826.1,-72.12901306
249565217.4,-74.46195984
249782608.7,-70.43615723
250000000,-71.74411774
